ID,Neighborhood,Latitude,Longitude,Listing Type,Price,Available Days per Year,Host Listings Count
-2147483648,North Capitol Hill,39.7442836,-104.9780313,Entire home/apt,363.0,230,2
-2147483648,Jefferson Park,39.7510065,-105.0188266,Entire home/apt,114.0,29,1
-2147483648,North Capitol Hill,39.74560505119558,-104.98537268761378,Entire home/apt,108.0,285,2
-2147483648,Virginia Village,39.68046,-104.90476,Entire home/apt,242.0,269,1
-2147483648,Mar Lee,39.68505004805144,-105.0405302539417,Entire home/apt,90.0,180,1
-2147483648,City Park West,39.74652,-104.96125,Entire home/apt,97.0,171,1
-2147483648,Union Station,39.75016,-105.00008,Private room,93.0,364,7
-2147483648,Jefferson Park,39.75698,-105.02238,Entire home/apt,125.0,82,1
-2147483648,Hale,39.737301460957816,-104.9289624179886,Entire home/apt,257.0,209,1
-2147483648,Union Station,39.75206244566295,-104.99895955868062,Private room,193.0,344,5
-2147483648,Whittier,39.75150102244608,-104.96622305363417,Entire home/apt,115.0,269,1
-2147483648,Overland,39.6846536,-104.9877515,Entire home/apt,57.0,330,1
-2147483648,Harvey Park,39.6744965,-105.0404164,Private room,42.0,152,30
-2147483648,Montbello,39.78949,-104.81227,Entire home/apt,105.0,263,1
-2147483648,Sunnyside,39.7744335,-105.019329,Entire home/apt,81.0,236,2
-2147483648,West Colfax,39.74087,-105.03343,Entire home/apt,429.0,255,12
-2147483648,Cherry Creek,39.72405,-104.95634,Entire home/apt,225.0,120,6
-2147483648,Hale,39.73129590268151,-104.93354448651186,Entire home/apt,49.0,82,18
-2147483648,CBD,39.7446177,-104.9960301,Entire home/apt,94.0,214,28
-2147483648,College View - South Platte,39.66619048836802,-105.0206433981657,Entire home/apt,100.0,305,1
-2147483648,Union Station,39.75509,-105.00114,Entire home/apt,154.0,34,1
-2147483648,South Park Hill,39.7428849,-104.9405103,Entire home/apt,170.0,331,9
-2147483648,Jefferson Park,39.748196604323496,-105.02020034805392,Entire home/apt,43.0,307,96
-2147483648,Whittier,39.75565906294376,-104.97196624680512,Private room,99.0,265,2
-2147483648,Highland,39.7611267136308,-105.01299709081653,Entire home/apt,110.0,268,1
-2147483648,Regis,39.79,-105.03444,Entire home/apt,120.0,183,1
-2147483648,West Colfax,39.73557,-105.03928,Entire home/apt,125.0,89,1
-2147483648,Virginia Village,39.68403,-104.9054,Entire home/apt,347.0,315,2
-2147483648,Cory - Merrill,39.68661909602794,-104.94649369939012,Entire home/apt,580.0,45,1
-2147483648,Hampden South,39.6367164,-104.9009115,Private room,45.0,269,1
-2147483648,Berkeley,39.769860902050816,-105.02885439973792,Entire home/apt,225.0,222,1
-2147483648,Baker,39.71705309974902,-104.99683094239452,Entire home/apt,90.0,2,1
-2147483648,Berkeley,39.77048,-105.05118,Entire home/apt,107.0,346,1
-2147483648,Skyland,39.75582125956269,-104.94309815665513,Entire home/apt,220.0,263,1
-2147483648,West Colfax,39.73585,-105.0389,Entire home/apt,81.0,159,1
-2147483648,Cherry Creek,39.7175899,-104.9494947,Entire home/apt,220.0,10,1
-2147483648,Villa Park,39.73179,-105.04442,Entire home/apt,215.0,25,1
-2147483648,Berkeley,39.77367,-105.02571,Entire home/apt,125.0,170,1
-2147483648,Sunnyside,39.77101,-105.00908,Entire home/apt,347.0,57,3
-2147483648,Skyland,39.76173,-104.95608,Entire home/apt,89.0,255,1
-2147483648,Hale,39.72933,-104.93358,Entire home/apt,55.0,158,18
-2147483648,Hale,39.72942288383389,-104.93295810501428,Entire home/apt,55.0,209,18
-2147483648,City Park West,39.74444,-104.97256,Entire home/apt,82.0,237,6
-2147483648,Stapleton,39.8096,-104.87585,Private room,48.0,138,6
-2147483648,City Park West,39.74448,-104.972,Entire home/apt,82.0,240,6
-2147483648,City Park West,39.7444353,-104.9725641,Entire home/apt,82.0,238,6
-2147483648,Whittier,39.76142753521681,-104.9656120882252,Private room,76.0,15,1
-2147483648,Whittier,39.75817383568869,-104.97036683882584,Entire home/apt,100.0,267,1
-2147483648,Berkeley,39.77939,-105.04604,Entire home/apt,199.0,99,1
-2147483648,Elyria Swansea,39.77727,-104.94851,Entire home/apt,99.0,269,1
-2147483648,North Capitol Hill,39.74132,-104.97693,Entire home/apt,65.0,175,2
-2147483648,Speer,39.72613,-104.98126,Entire home/apt,100.0,269,1
-2147483648,Union Station,39.75242,-104.99913,Private room,90.0,352,7
-2147483648,Union Station,39.75241622156344,-104.99996697383968,Private room,86.0,364,7
-2147483648,Highland,39.76259,-105.01116,Entire home/apt,135.0,332,19
-2147483648,Belcaro,39.71400555860467,-104.95774552569216,Entire home/apt,860.0,268,22
-2147483648,Lincoln Park,39.7276,-104.99883,Entire home/apt,92.0,167,3
-2147483648,Sloan Lake,39.75725744193915,-105.02534950480452,Private room,85.0,263,1
-2147483648,Harvey Park,39.66982217179846,-105.02950995381524,Entire home/apt,120.0,228,3
-2147483648,Berkeley,39.773389893359145,-105.04409152280824,Entire home/apt,196.0,133,2
-2147483648,West Colfax,39.7409952,-105.0443717,Entire home/apt,186.0,144,1
-2147483648,Speer,39.7122816,-104.9831094,Entire home/apt,192.0,177,1
-2147483648,West Highland,39.767263861595126,-105.05278619775716,Entire home/apt,200.0,247,12
-2147483648,Globeville,39.77192964112559,-104.994685731116,Entire home/apt,61.0,337,96
-2147483648,Globeville,39.77403749123338,-104.99425826443456,Entire home/apt,61.0,352,96
-2147483648,South Park Hill,39.7439438,-104.936996,Entire home/apt,147.0,332,85
-2147483648,Berkeley,39.781677296732674,-105.0404992316775,Entire home/apt,130.0,28,1
-2147483648,Globeville,39.77167,-104.99323,Entire home/apt,48.0,349,96
-2147483648,Globeville,39.77233788873215,-104.99489726496569,Entire home/apt,61.0,183,96
-2147483648,Globeville,39.7739499086349,-104.99488383948557,Entire home/apt,65.0,327,96
-2147483648,West Colfax,39.73942419901686,-105.03280888888553,Entire home/apt,112.0,84,2
-2147483648,Northeast Park Hill,39.76227091364111,-104.91665131901377,Entire home/apt,180.0,227,1
-2147483648,Barnum,39.71558283069282,-105.02953650371089,Entire home/apt,110.0,179,1
-2147483648,Five Points,39.75707368294638,-104.97513125080104,Entire home/apt,210.0,248,3
-2147483648,City Park West,39.740962731174754,-104.97172861587056,Entire home/apt,116.0,347,85
-2147483648,Hale,39.7341195,-104.9393092,Entire home/apt,67.0,269,1
-2147483648,Sloan Lake,39.75507899999999,-105.0452887,Entire home/apt,136.0,353,1
-2147483648,Five Points,39.76079,-104.98287,Entire home/apt,112.0,269,2
-2147483648,Kennedy,39.64838382096274,-104.8748425489069,Entire home/apt,60.0,91,1
-2147483648,Hampden,39.66632,-104.89546,Entire home/apt,141.0,236,1
-2147483648,Clayton,39.765574,-104.9580424,Entire home/apt,456.0,81,42
-2147483648,Chaffee Park,39.78554105577982,-105.02183322837313,Entire home/apt,156.0,269,1
-2147483648,Indian Creek,39.68909,-104.90134,Private room,45.0,119,2
-2147483648,West Colfax,39.735,-105.03822,Entire home/apt,57.0,333,96
-2147483648,Globeville,39.78158004395631,-104.98374899395752,Entire home/apt,80.0,239,1
-2147483648,West Highland,39.76555747618772,-105.05187364684146,Private room,65.0,179,1
-2147483648,DIA,39.81257,-104.7643,Entire home/apt,223.0,145,2
-2147483648,West Colfax,39.73527233734911,-105.03615029176927,Entire home/apt,55.0,351,96
-2147483648,West Colfax,39.73652325220686,-105.0363066628981,Entire home/apt,58.0,279,96
-2147483648,West Colfax,39.73659850706955,-105.03805257117315,Entire home/apt,60.0,339,96
-2147483648,West Colfax,39.73548117672846,-105.03618088537549,Entire home/apt,57.0,333,96
-2147483648,Indian Creek,39.68716865587067,-104.90347013556828,Entire home/apt,115.0,215,2
-2147483648,West Colfax,39.73685335414779,-105.0377240535218,Entire home/apt,54.0,275,96
-2147483648,Clayton,39.76943,-104.95108,Entire home/apt,76.0,67,1
-2147483648,Gateway - Green Valley Ranch,39.7828254,-104.8031248,Private room,39.0,284,3
-2147483648,West Colfax,39.7423584,-105.0263875,Entire home/apt,179.0,258,1
-2147483648,West Highland,39.7634178,-105.0414072,Entire home/apt,61.0,228,1
-2147483648,West Colfax,39.73573,-105.04685,Entire home/apt,142.0,237,1
-2147483648,Union Station,39.75549,-105.00196,Entire home/apt,256.0,71,1
-2147483648,North Park Hill,39.75251938835625,-104.92858643977124,Entire home/apt,120.0,178,1
-2147483648,City Park West,39.7413951,-104.963161,Private room,150.0,356,7
-2147483648,West Colfax,39.74050761074066,-105.03230760444224,Entire home/apt,149.0,269,2
-2147483648,Congress Park,39.72688,-104.94238,Entire home/apt,85.0,306,3
-2147483648,Congress Park,39.72705,-104.94235,Entire home/apt,175.0,129,3
-2147483648,Overland,39.68232425408854,-104.98972624540328,Entire home/apt,70.0,267,1
-2147483648,Five Points,39.7648,-104.97602,Entire home/apt,346.0,212,1
-2147483648,Rosedale,39.6763883,-104.9754986,Entire home/apt,149.0,361,3
-2147483648,Five Points,39.759995,-104.976033,Entire home/apt,142.0,346,1
-2147483648,Marston,39.62921559999999,-105.1028044,Entire home/apt,121.0,322,40
-2147483648,Montbello,39.7896512,-104.8375043,Entire home/apt,78.0,255,1
-2147483648,CBD,39.7448735,-104.9955682,Entire home/apt,115.0,274,40
-2147483648,Virginia Village,39.695045082946805,-104.9295254944092,Entire home/apt,81.0,84,1
-2147483648,Capitol Hill,39.7274004,-104.9792677,Entire home/apt,160.0,166,1
-2147483648,Union Station,39.75127874190245,-104.99589230964928,Entire home/apt,150.0,10,1
-2147483648,West Highland,39.76027856948738,-105.0345960464915,Entire home/apt,140.0,118,1
-2147483648,Washington Park West,39.70004227272098,-104.98404067220874,Entire home/apt,225.0,25,1
-2147483648,Cherry Creek,39.71853658354389,-104.94986579058572,Entire home/apt,598.0,241,1
-2147483648,Union Station,39.7554048,-105.0010236,Entire home/apt,240.0,23,1
-2147483648,Whittier,39.75349,-104.96681,Entire home/apt,317.0,250,3
-2147483648,Five Points,39.7660963,-104.9754528,Private room,115.0,70,1
-2147483648,Stapleton,39.79107219139014,-104.88107423790248,Private room,60.0,268,1
-2147483648,Union Station,39.75184953600022,-105.00024386853588,Private room,94.0,352,7
-2147483648,Gateway - Green Valley Ranch,39.79502,-104.74528,Entire home/apt,158.0,333,85
-2147483648,Harvey Park,39.67175971381217,-105.05188874647229,Entire home/apt,332.0,238,1
-2147483648,City Park West,39.7416547,-104.9726134,Entire home/apt,107.0,255,6
-2147483648,Globeville,39.77849,-104.98036,Entire home/apt,107.0,88,3
-2147483648,University Hills,39.67217,-104.92938,Private room,50.0,232,5
-2147483648,North Capitol Hill,39.7435626,-104.9753949,Private room,78.0,59,3
-2147483648,Clayton,39.76501,-104.95738,Entire home/apt,251.0,267,1
-2147483648,Speer,39.7170462808665,-104.97670711525043,Entire home/apt,77.0,270,1
-2147483648,Capitol Hill,39.729766,-104.9755259,Entire home/apt,115.0,362,40
-2147483648,Athmar Park,39.70836,-105.01785,Entire home/apt,321.0,264,1
-2147483648,Cheesman Park,39.73982,-104.97071,Entire home/apt,47.0,322,1
-2147483648,Highland,39.76743,-105.00751,Private room,48.0,269,1
-2147483648,Ruby Hill,39.68383558383982,-105.017170610856,Entire home/apt,168.0,365,30
-2147483648,Five Points,39.7600007,-104.9981383,Entire home/apt,95.0,33,1
-2147483648,Union Station,39.75229428290404,-104.99912578433572,Private room,90.0,362,10
-2147483648,Five Points,39.74796820497659,-104.97964784502985,Entire home/apt,136.0,364,1
-2147483648,Civic Center,39.73667354237478,-104.99598144556911,Private room,74.0,72,1
-2147483648,Elyria Swansea,39.77465562013103,-104.95082227390232,Private room,32.0,206,3
-2147483648,Jefferson Park,39.7546904,-105.0187676,Entire home/apt,111.0,341,4
-2147483648,Jefferson Park,39.7546972,-105.0188152,Entire home/apt,95.0,365,4
-2147483648,Jefferson Park,39.7547027,-105.0188103,Entire home/apt,119.0,92,4
-2147483648,Jefferson Park,39.7546958,-105.0189526,Entire home/apt,119.0,341,4
-2147483648,North Park Hill,39.75302159405258,-104.91781511678248,Entire home/apt,88.0,167,1
-2147483648,Northeast Park Hill,39.76315,-104.93819,Entire home/apt,109.0,130,1
-2147483648,Southmoor Park,39.64974,-104.91802,Private room,42.0,173,3
-2147483648,Stapleton,39.75633825523599,-104.86570482017368,Entire home/apt,125.0,320,19
-2147483648,Northeast Park Hill,39.76339845182601,-104.92635011468715,Entire home/apt,177.0,242,1
-2147483648,DIA,39.816633610375874,-104.769454523921,Private room,54.0,329,3
-2147483648,Union Station,39.75162,-104.99488,Entire home/apt,240.0,348,85
-2147483648,Cherry Creek,39.7175899,-104.9494947,Entire home/apt,395.0,25,1
-2147483648,Capitol Hill,39.73539,-104.9802,Entire home/apt,85.0,132,1
-2147483648,Sunnyside,39.76962,-105.02273,Entire home/apt,251.0,361,1
-2147483648,Five Points,39.75771,-104.98361,Entire home/apt,106.0,242,3
-2147483648,West Colfax,39.73608228384279,-105.04353234603607,Entire home/apt,129.0,362,1
-2147483648,Gateway - Green Valley Ranch,39.7846097844924,-104.76533404701118,Entire home/apt,199.0,269,1
-2147483648,Clayton,39.76355,-104.95211,Entire home/apt,229.0,5,1
-2147483648,West Highland,39.76582,-105.03289,Entire home/apt,163.0,109,19
-2147483648,North Capitol Hill,39.74542,-104.97975,Entire home/apt,108.0,124,2
-2147483648,City Park West,39.74104347598278,-104.96704820174725,Entire home/apt,95.0,166,1
-2147483648,Capitol Hill,39.7387,-104.97996,Entire home/apt,135.0,269,1
-2147483648,Cheesman Park,39.73891,-104.97058,Entire home/apt,97.0,243,1
-2147483648,Five Points,39.75494,-104.99117,Entire home/apt,62.0,308,96
-2147483648,Five Points,39.75644680562241,-104.98926192135828,Entire home/apt,62.0,188,96
-2147483648,Union Station,39.75164956972221,-104.99849737666104,Private room,73.0,343,5
-2147483648,Baker,39.72208216409648,-104.98953930336336,Entire home/apt,110.0,53,2
-2147483648,Five Points,39.75470999237216,-104.98897258988288,Entire home/apt,60.0,324,96
-2147483648,Five Points,39.75496256845243,-104.98972811905408,Entire home/apt,85.0,275,96
-2147483648,West Colfax,39.73599758937763,-105.03911354806488,Entire home/apt,123.0,361,1
-2147483648,Harvey Park,39.68133,-105.04934,Entire home/apt,175.0,237,1
-2147483648,Cheesman Park,39.7375107,-104.9721496,Entire home/apt,76.0,349,2
-2147483648,Globeville,39.78212746517503,-104.97875574119288,Entire home/apt,201.0,345,1
-2147483648,Union Station,39.75433,-104.99993,Entire home/apt,158.0,69,1
-2147483648,North Capitol Hill,39.74121,-104.97403,Entire home/apt,152.0,274,1
-2147483648,DIA,39.81594444727885,-104.76838957954084,Private room,49.0,258,3
-2147483648,Gateway - Green Valley Ranch,39.79498,-104.76336,Entire home/apt,157.0,212,1
-2147483648,Baker,39.72336876894374,-104.99397660547407,Entire home/apt,113.0,264,42
-2147483648,Cherry Creek,39.72314,-104.94162,Entire home/apt,520.0,90,7
-2147483648,Five Points,39.76175069923421,-104.98627145048516,Entire home/apt,450.0,269,1
-2147483648,Washington Park West,39.69953840749453,-104.97578626238038,Entire home/apt,122.0,240,1
-2147483648,Clayton,39.76808958221788,-104.94617855498106,Entire home/apt,300.0,332,1
-2147483648,Berkeley,39.78329,-105.02715,Entire home/apt,80.0,268,1
-2147483648,Washington Park West,39.7040152,-104.9837414,Entire home/apt,165.0,319,1
-2147483648,Cherry Creek,39.7251322,-104.9434393,Entire home/apt,406.0,258,1
-2147483648,Capitol Hill,39.73978736938529,-104.97665966671482,Entire home/apt,95.0,364,3
-2147483648,Sloan Lake,39.74791,-105.03301,Entire home/apt,219.0,119,1
-2147483648,Valverde,39.7177587,-105.0197057,Entire home/apt,199.0,239,2
-2147483648,North Capitol Hill,39.7445177,-104.980137,Entire home/apt,105.0,269,3
-2147483648,Overland,39.67718,-104.99106,Entire home/apt,259.0,108,1
-2147483648,Five Points,39.75089,-104.98383,Entire home/apt,108.0,350,1
-2147483648,Sunnyside,39.77152339586252,-105.00599511722386,Entire home/apt,389.0,76,42
-2147483648,University Park,39.6822217,-104.9474881,Entire home/apt,85.0,75,4
-2147483648,Southmoor Park,39.6464798,-104.9172809,Entire home/apt,276.0,190,7
-2147483648,Highland,39.76199095694832,-105.01712345838612,Entire home/apt,188.0,139,2
-2147483648,City Park West,39.74966855708065,-104.97244039374534,Entire home/apt,72.0,86,1
-2147483648,Highland,39.7602338353092,-105.01872891473344,Private room,87.0,250,2
-2147483648,Sunnyside,39.7787823,-105.0148893,Entire home/apt,375.0,88,1
-2147483648,Sloan Lake,39.75314,-105.03167,Entire home/apt,379.0,167,11
-2147483648,Capitol Hill,39.7356454,-104.9858193,Entire home/apt,78.0,211,28
-2147483648,West Colfax,39.7409,-105.02859,Entire home/apt,96.0,333,1
-2147483648,Jefferson Park,39.74881,-105.02274,Entire home/apt,227.0,129,1
-2147483648,Lincoln Park,39.72766,-104.99948,Entire home/apt,59.0,305,96
-2147483648,Baker,39.72568,-104.99754,Entire home/apt,56.0,294,96
-2147483648,North Capitol Hill,39.74455,-104.97595,Entire home/apt,174.0,89,6
-2147483648,West Colfax,39.73977,-105.03433,Private room,90.0,261,1
-2147483648,City Park,39.743545844710894,-104.94247559825772,Entire home/apt,105.0,171,1
-2147483648,Sloan Lake,39.75755,-105.04686,Entire home/apt,375.0,25,1
-2147483648,Congress Park,39.73981809093738,-104.94538066458308,Entire home/apt,111.0,329,1
-2147483648,West Highland,39.7602,-105.02975,Entire home/apt,195.0,199,3
-2147483648,Globeville,39.78807423602351,-104.98880506617633,Entire home/apt,80.0,182,1
-2147483648,Windsor,39.70789611729142,-104.88885087885204,Private room,60.0,363,1
-2147483648,Gateway - Green Valley Ranch,39.79299,-104.79915,Entire home/apt,135.0,362,1
-2147483648,Highland,39.7565,-105.00971,Private room,24.0,298,1
-2147483648,Cory - Merrill,39.69061,-104.94551,Entire home/apt,200.0,268,1
-2147483648,Capitol Hill,39.73478340840848,-104.9764470220961,Entire home/apt,114.0,86,1
-2147483648,University,39.66974,-104.96053,Private room,40.0,90,1
-2147483648,Five Points,39.76007391785,-104.99634438217169,Entire home/apt,140.0,62,1
-2147483648,West Highland,39.76191691134888,-105.03232404425734,Entire home/apt,250.0,46,1
-2147483648,Berkeley,39.778685608982094,-105.03904245395064,Entire home/apt,243.0,237,1
-2147483648,Highland,39.75822303735461,-105.01201070845129,Entire home/apt,192.0,91,1
-2147483648,Gateway - Green Valley Ranch,39.79403,-104.77049,Private room,88.0,365,3
-2147483648,Cheesman Park,39.735515190912174,-104.97249346459512,Entire home/apt,66.0,164,1
-2147483648,Globeville,39.77341,-104.99325,Entire home/apt,61.0,355,96
-2147483648,Whittier,39.75618,-104.97203,Entire home/apt,105.0,320,19
-2147483648,Washington Park West,39.70306092898925,-104.98377277180433,Entire home/apt,185.0,87,2
-2147483648,Baker,39.71873,-104.98856,Entire home/apt,187.0,273,6
-2147483648,Union Station,39.75099553758104,-104.9956501336254,Entire home/apt,292.0,179,1
-2147483648,Speer,39.715389934844296,-104.98486008591443,Entire home/apt,115.0,11,1
-2147483648,Gateway - Green Valley Ranch,39.78783839968066,-104.7435507127018,Entire home/apt,240.0,362,1
-2147483648,Harvey Park,39.67658695008668,-105.0344615107832,Entire home/apt,171.0,176,2
-2147483648,Globeville,39.77260292329378,-104.99512317570807,Entire home/apt,55.0,341,96
-2147483648,Hale,39.73028406912977,-104.92693867234556,Entire home/apt,198.0,179,3
-2147483648,Berkeley,39.773623199148886,-105.05129561152638,Entire home/apt,122.0,256,1
-2147483648,Globeville,39.77392,-104.99311,Entire home/apt,51.0,210,96
-2147483648,Whittier,39.75458968255169,-104.96874274107478,Entire home/apt,264.0,61,1
-2147483648,Ruby Hill,39.692942,-105.0090869,Entire home/apt,200.0,262,2
-2147483648,Highland,39.7579812,-105.0109746,Entire home/apt,109.0,249,1
-2147483648,Harvey Park,39.6812612,-105.0482814,Private room,70.0,364,2
-2147483648,Globeville,39.77167,-104.9932,Entire home/apt,65.0,304,96
-2147483648,Globeville,39.77346,-104.99291,Entire home/apt,50.0,166,96
-2147483648,Globeville,39.77198,-104.99449,Entire home/apt,46.0,149,96
-2147483648,Five Points,39.76178470569168,-104.98033348470926,Entire home/apt,156.0,250,2
-2147483648,University Hills,39.6763453,-104.9355294,Entire home/apt,104.0,260,2
-2147483648,Berkeley,39.78217,-105.03795,Private room,80.0,340,1
-2147483648,Montbello,39.7735002,-104.8215447,Private room,55.0,268,1
-2147483648,Indian Creek,39.68346530738571,-104.89027411506412,Private room,56.0,362,1
-2147483648,West Colfax,39.7386764,-105.0355529,Entire home/apt,152.0,289,1
-2147483648,Virginia Village,39.6870962,-104.9220715,Entire home/apt,174.0,134,3
-2147483648,Berkeley,39.77044544214149,-105.04648268797412,Entire home/apt,600.0,363,1
-2147483648,Union Station,39.7542552,-105.0008633,Entire home/apt,126.0,359,28
-2147483648,Cole,39.76474,-104.96338,Entire home/apt,140.0,267,1
-2147483648,Hampden South,39.64526,-104.89619,Private room,62.0,270,3
-2147483648,Hampden South,39.645619054203074,-104.89611040136744,Private room,72.0,237,3
-2147483648,Hampden South,39.64364,-104.89774,Private room,62.0,270,3
-2147483648,City Park West,39.74833,-104.97222,Entire home/apt,121.0,303,3
-2147483648,Whittier,39.7568139,-104.9640245,Entire home/apt,186.0,93,1
-2147483648,Union Station,39.754769194576944,-105.00165205767212,Entire home/apt,182.0,7,1
-2147483648,Washington Park,39.68872718464069,-104.96111418440148,Private room,23.0,50,9
-2147483648,City Park West,39.74789,-104.9615,Private room,70.0,269,3
-2147483648,Regis,39.783990900000006,-105.0334187767212,Entire home/apt,156.0,8,1
-2147483648,Berkeley,39.77036,-105.04954,Entire home/apt,150.0,341,2
-2147483648,Jefferson Park,39.74995,-105.0239,Entire home/apt,214.0,5,1
-2147483648,North Park Hill,39.75271144033915,-104.91508854674645,Entire home/apt,90.0,362,1
-2147483648,Baker,39.7181859,-104.9915932,Entire home/apt,229.0,236,1
-2147483648,Speer,39.719,-104.982,Entire home/apt,240.0,26,1
-2147483648,Congress Park,39.73777,-104.95904,Entire home/apt,116.0,364,1
-2147483648,Regis,39.78445645207153,-105.03795639536472,Entire home/apt,95.0,317,1
-2147483648,Congress Park,39.73965,-104.94477,Private room,48.0,60,7
-2147483648,Speer,39.72223,-104.97428,Entire home/apt,125.0,235,1
-2147483648,Union Station,39.7506749,-104.9958166,Entire home/apt,250.0,354,4
-2147483648,North Park Hill,39.75393,-104.90915,Entire home/apt,101.0,117,1
-2147483648,Gateway - Green Valley Ranch,39.77852096847798,-104.7821645066142,Private room,94.0,90,1
-2147483648,Athmar Park,39.69685,-105.02156,Entire home/apt,80.0,315,3
-2147483648,Whittier,39.76022,-104.9718,Entire home/apt,401.0,294,42
-2147483648,Berkeley,39.77846,-105.04228,Entire home/apt,120.0,354,1
-2147483648,Highland,39.757196352498674,-105.01470934283944,Entire home/apt,163.0,345,25
-2147483648,Ruby Hill,39.69483,-105.0243,Entire home/apt,140.0,179,1
-2147483648,Five Points,39.75861,-104.97576,Entire home/apt,175.0,248,3
-2147483648,Union Station,39.74855,-104.99697,Entire home/apt,221.0,364,22
-2147483648,Virginia Village,39.680676227479424,-104.92670871164545,Entire home/apt,125.0,179,1
-2147483648,North Park Hill,39.76085192086052,-104.92967255285065,Entire home/apt,131.0,364,1
-2147483648,Capitol Hill,39.73809,-104.97707,Entire home/apt,240.0,21,1
-2147483648,Villa Park,39.73282,-105.04328,Entire home/apt,418.0,175,1
-2147483648,Washington Virginia Vale,39.71023215820647,-104.91919638538192,Entire home/apt,266.0,275,2
-2147483648,Skyland,39.7610079031035,-104.94598109275104,Private room,58.0,357,1
-2147483648,North Park Hill,39.75178530000001,-104.9284842,Entire home/apt,98.0,313,1
-2147483648,West Colfax,39.73689,-105.0403,Entire home/apt,293.0,148,1
-2147483648,Sloan Lake,39.75617,-105.03994,Entire home/apt,115.0,364,1
-2147483648,Virginia Village,39.69470182456146,-104.92953221534424,Entire home/apt,175.0,178,1
-2147483648,City Park West,39.74207778445883,-104.96387264761488,Private room,166.0,353,7
-2147483648,City Park West,39.74039268137325,-104.9627087273218,Private room,166.0,341,7
-2147483648,City Park West,39.74223239446271,-104.9622558041825,Private room,166.0,358,7
-2147483648,City Park West,39.74173,-104.96434,Private room,130.0,356,7
-2147483648,CBD,39.7509,-104.99228,Entire home/apt,139.0,265,1
-2147483648,Speer,39.7202547,-104.9800025,Entire home/apt,79.0,209,1
-2147483648,Five Points,39.75749271082552,-104.98302429167448,Entire home/apt,127.0,61,1
-2147483648,Five Points,39.7576510891772,-104.98256949139946,Entire home/apt,129.0,353,7
-2147483648,City Park West,39.74205026274984,-104.96215373922789,Entire home/apt,2000.0,362,7
-2147483648,Hampden South,39.64048,-104.90108,Entire home/apt,71.0,358,1
-2147483648,Congress Park,39.739555477443616,-104.9460365427378,Private room,52.0,61,1
-2147483648,Five Points,39.7553656935696,-104.99262154490496,Entire home/apt,300.0,266,1
-2147483648,West Highland,39.76266,-105.02877,Entire home/apt,200.0,364,1
-2147483648,City Park,39.7418253,-104.9545145,Entire home/apt,128.0,304,4
-2147483648,Harvey Park,39.6751,-105.03305,Entire home/apt,145.0,266,2
-2147483648,Cole,39.76743,-104.97018,Entire home/apt,153.0,87,1
-2147483648,University,39.66717093632916,-104.95942061379918,Private room,80.0,364,1
-2147483648,University Hills,39.67795247150626,-104.93676350511387,Entire home/apt,223.0,250,1
-2147483648,Congress Park,39.7387302,-104.9453519,Private room,40.0,78,7
-2147483648,Union Station,39.7494168,-105.0011682,Entire home/apt,92.0,364,1
-2147483648,Athmar Park,39.70128924045247,-105.0079521909356,Entire home/apt,214.0,145,1
-2147483648,Hampden,39.6573619,-104.8887848,Entire home/apt,268.0,362,1
-2147483648,Cherry Creek,39.7175899,-104.9494947,Entire home/apt,986.0,356,1
-2147483648,Congress Park,39.73942133639979,-104.94448073661954,Private room,48.0,269,7
-2147483648,Speer,39.71904105215843,-104.97759819124444,Entire home/apt,119.0,126,1
-2147483648,Highland,39.7636140594755,-105.01136525549596,Entire home/apt,116.0,119,1
-2147483648,Washington Virginia Vale,39.69562581158594,-104.91274752795724,Private room,46.0,358,1
-2147483648,Sunnyside,39.78369,-105.01524,Entire home/apt,59.0,70,2
-2147483648,City Park West,39.74504656822919,-104.9644199163844,Private room,75.0,178,3
-2147483648,Cherry Creek,39.72458,-104.95374,Entire home/apt,602.0,94,12
-2147483648,Virginia Village,39.68298741769248,-104.9049410589844,Private room,98.0,269,3
-2147483648,Sunnyside,39.78031,-105.01326,Entire home/apt,148.0,48,1
-2147483648,Union Station,39.75172994787371,-104.99694643857912,Entire home/apt,100.0,202,2
-2147483648,Highland,39.76091809208323,-105.01001562922212,Entire home/apt,150.0,265,19
-2147483648,Gateway - Green Valley Ranch,39.7734,-104.73893,Entire home/apt,129.0,180,1
-2147483648,Lincoln Park,39.73827241615943,-105.00171584836038,Entire home/apt,113.0,131,1
-2147483648,Berkeley,39.77742,-105.04017,Entire home/apt,156.0,331,1
-2147483648,Congress Park,39.739880713717696,-104.94601794484436,Private room,60.0,89,7
-2147483648,Whittier,39.75746,-104.97245,Entire home/apt,82.0,59,1
-2147483648,West Colfax,39.74160347225619,-105.04637268300093,Entire home/apt,52.0,32,1
-2147483648,Whittier,39.75094,-104.97161,Entire home/apt,239.0,179,1
-2147483648,Gateway - Green Valley Ranch,39.7917689,-104.7391163,Entire home/apt,100.0,241,1
-2147483648,Hampden South,39.63853884514292,-104.89802684029564,Entire home/apt,85.0,269,6
-2147483648,Capitol Hill,39.73487,-104.97741,Entire home/apt,78.0,214,1
-2147483648,Union Station,39.7553899795065,-105.00020035136752,Entire home/apt,317.0,229,1
-2147483648,Athmar Park,39.69776026275444,-105.0146303801711,Private room,40.0,365,30
